cid,iupacname,file_names,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,label11,label12,label13,label14,label15,label16,label17,label18,label19,label20,label21,label22,label23,label24,label25,label26,label27,label28,label29,label30,label31,label32,label33,label34,label35,label36,label37,label38,label39,label40,label41,label42,label43,label44,label45,label46,label47,label48,label49,label50,label51,label52,label53,label54,label55,label56,label57,label58,label59,label60,label61,label62,label63,label64,label65,label66,label67
16452216,(Z)-3-(4-fluorophenyl)-2-sulfanylprop-2-enoic acid,16452216.png,1,6,62,11,5,4,5,6,18,5,71,21,10,11,5,15,5,25,10,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10154332,(2S)-3-phenyl-2-sulfanylpropanoic acid,10154332.png,1,6,15,96,5,4,5,21,10,5,15,5,25,10,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152779720,2-(4-hydroxyphenyl)nonanoic acid,152779720.png,1,15,5,6,18,5,40,21,10,11,142,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18440634,"3-(2,6-dichlorophenyl)-2-oxopropanoic acid",18440634.png,1,4,5,6,15,33,39,5,60,7,21,10,11,5,15,5,72,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68680544,2-[(5-hydroxypyridin-2-yl)amino]propanoic acid,68680544.png,1,15,5,17,6,34,5,40,44,5,15,5,10,11,20,22,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60009429,(2S)-2-(5-methylpyridin-2-yl)oxypropanoic acid,60009429.png,1,6,15,96,5,15,5,6,34,5,36,10,44,5,15,5,10,11,24,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42614521,(2S)-2-hydroxy-2-(4-methylphenyl)propanoic acid,42614521.png,1,6,15,96,5,15,5,40,5,15,5,6,18,5,36,10,21,10,11,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53440648,"2,3-dihydroxy-3-(4-hydroxyphenyl)propanoic acid",53440648.png,1,15,33,4,5,60,40,5,4,5,6,18,5,40,21,10,11,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139813933,4-iodobutanoyl bromide,139813933.png,1,18,5,28,48,13,164,45,65,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447149,2-fluoro-3-(4-hydroxyphenyl)propanoic acid,447149.png,1,15,5,71,5,4,5,6,18,5,40,21,10,11,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134901750,"(1S,2S)-1,2-diiodocyclopropane",134901750.png,1,6,27,49,33,145,11,5,27,33,15,5,60,28,8,12,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55265751,"1-(2,5-dimethylphenyl)cyclopropane-1-carboxylic acid",55265751.png,1,27,5,6,15,33,34,5,60,36,10,21,10,11,8,12,26,5,27,5,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54153437,5-methylsulfanylpent-2-ene,54153437.png,1,34,5,36,10,25,10,9,5,15,5,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53373895,1-(bromomethyl)-2-ethylcyclopropane,53373895.png,1,27,5,6,75,36,10,11,5,15,5,19,10,8,12,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15223607,"2-(2,6-difluorophenoxy)acetic acid",15223607.png,1,15,5,6,15,33,39,5,60,71,21,24,11,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140154570,"1,1,1,2,2,3,3,4,4,5,5,6,6,7-tetradecadeuterioheptane",140154570.png,1,27,33,27,33,27,33,15,33,15,33,4,33,4,33,18,33,18,33,34,33,34,33,39,33,39,33,55,5,102,177,74,133,73,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140252542,2-(7-oxabicyclo[2.2.1]hept-2-ene-1-carbonyloxy)acetic acid,140252542.png,1,15,5,6,55,5,179,159,17,160,151,22,73,5,15,5,38,5,27,5,260,24,11,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123342187,1-ethenyl-1-propylcyclopropane,123342187.png,1,27,5,19,23,10,5,27,5,12,10,8,12,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113576,3-thiophen-2-ylprop-2-enoate,4113576.png,1,4,5,240,182,5,15,5,10,12,5,15,5,23,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57147857,"2-[(2,4-dihydroxyphenyl)methyl]prop-2-enoic acid",57147857.png,1,15,5,17,6,15,33,18,5,60,40,21,10,11,36,10,22,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70653395,2-(4-hydroxyphenyl)oct-1-en-4-one,70653395.png,1,15,5,6,18,5,40,21,10,11,63,5,27,5,23,5,18,5,186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95473874,(Z)-3-(6-aminopyridin-3-yl)prop-2-enoic acid,95473874.png,1,6,62,11,5,4,5,6,39,5,20,44,5,4,5,10,11,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70223057,2-(4-sulfooxyphenyl)acetic acid,70223057.png,1,15,5,6,18,5,200,24,21,10,11,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141259894,7-bromo-3-chloro-2-oxoheptanoic acid,141259894.png,1,55,5,75,5,4,5,7,5,15,5,72,73,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572971,"2,6-dimethylhepta-2,4-diene",572971.png,1,15,33,39,5,60,36,10,73,74,5,15,33,18,5,60,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21504830,"2-(2,4-dichloro-6-cyano-N-methylanilino)-2-oxoacetic acid",21504830.png,1,15,5,6,15,33,18,5,60,7,5,39,5,16,5,41,5,36,10,139,11,5,15,5,72,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53448686,2-cyano-3-(4-methylphenyl)prop-2-enoate,53448686.png,1,15,5,16,5,4,5,6,18,5,36,10,21,10,11,12,5,15,5,23,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13741833,"1,3-dibromo-2,2-difluoropropane",13741833.png,1,27,33,4,5,60,75,5,15,33,15,5,60,71,12,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141137992,(4-sulfanylphenyl)methyl hydrogen carbonate,141137992.png,1,6,18,5,25,10,21,10,11,36,10,45,114,45,115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593297,2-naphthalen-1-yl-2-oxoacetic acid,593297.png,1,15,5,322,23,5,27,5,10,5,15,5,72,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,"2,2,3,3,3-pentafluoropropanoic acid",148.png,1,15,33,15,33,4,33,4,33,4,5,113,71,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69887112,7-(4-hydroxyphenyl)hept-4-enoic acid,69887112.png,1,55,5,6,18,5,40,21,10,11,73,5,18,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140479958,"1,2-diazaspiro[4.5]dec-2-ene-3-carboxylic acid",140479958.png,1,27,33,15,5,60,87,476,22,177,5,15,5,38,5,4,5,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67043405,2-(4-hydroxyphenoxy)-2-oxoacetic acid,67043405.png,1,15,5,6,18,5,40,21,24,11,5,15,5,72,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11389730,(Z)-2-hydroxy-3-(4-methylphenyl)prop-2-enoic acid,11389730.png,1,6,62,11,5,15,5,40,5,4,5,6,18,5,36,10,21,10,11,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13549732,4-bromo-3-chlorobut-1-ene,13549732.png,1,18,5,75,5,4,5,7,48,5,27,5,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73659128,"(2S,3R)-2-hydroxy-3-(4-hydroxyphenyl)-3-sulfanylpropanoic acid",73659128.png,1,6,15,49,33,50,5,15,5,40,5,4,5,6,18,5,40,21,10,11,5,4,5,25,10,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23001091,"2,5-difluoro-1,1a,6,6a-tetrahydrocyclopropa[a]indene-1-carboxylic acid",23001091.png,1,15,33,34,5,60,71,5,27,33,126,33,39,33,127,128,8,12,129,130,131,92,5,27,5,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11007850,2-ethenylpent-4-en-1-ol,11007850.png,1,15,5,19,23,10,9,5,18,5,23,5,27,5,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,aminooxysulfonyl hexanoate,32.png,1,20,24,93,10,45,37,13,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2-chlorohexane,233.png,1,15,5,7,37,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64853799,2-(2-fluoro-5-methylphenoxy)propanoic acid,64853799.png,1,15,5,6,15,5,71,5,34,5,36,10,21,24,11,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,naphthalen-1-amine,192.png,1,390,191,5,27,5,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131365887,3-(2-chloro-4-hydroxyphenyl)-2-methylpropanoic acid,131365887.png,1,4,5,6,15,5,7,5,18,5,40,21,10,11,5,15,5,36,10,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21472494,(2E)-2-[(2-chlorophenyl)methylidene]-3-oxobutanoic acid,21472494.png,1,6,15,53,11,5,15,5,17,6,15,5,7,21,10,11,36,10,103,22,5,4,5,72,48,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45090473,1-bromo-2-ethylcyclopropane,45090473.png,1,27,5,75,5,15,5,19,10,8,12,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9634,"1,2-dibromo-1-chloro-1,2,2-trifluoroethane",9634.png,1,27,33,15,5,60,75,5,27,5,7,5,27,33,15,33,15,5,35,71,19,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140227900,"1-bromo-1,2-difluoropent-2-ene",140227900.png,1,27,5,75,5,27,33,15,5,60,71,9,5,15,5,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117817944,"2-(4-chloro-2,1,3-benzoxathiazol-3-yl)acetic acid",117817944.png,1,15,5,6,18,5,7,5,15,33,27,33,4,5,477,5,4,5,10,11,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137490,5-methylhex-1-yne,137490.png,1,34,5,36,10,37,5,27,5,116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,cyclohexanol,30.png,1,8,37,13,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53945906,"3-(2-methyl-1,3-oxazol-5-yl)propanoic acid",53945906.png,1,4,5,6,15,5,36,10,5,27,33,4,5,78,79,5,34,5,10,11,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83529827,"2,3-dioxo-3-pyridin-2-ylpropanoic acid",83529827.png,1,15,33,4,5,60,72,5,4,5,44,5,15,5,10,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5165007,"2-(3,4-dichloroanilino)-2-oxoacetic acid",5165007.png,1,15,5,6,4,33,18,5,60,7,139,11,5,15,5,72,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59954463,"(3S)-2,3,5-trimethylhexane",59954463.png,1,6,4,96,5,15,33,4,33,34,5,35,36,10,37,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22593528,(E)-3-methoxy-2-phenoxyprop-2-enoic acid,22593528.png,1,6,53,11,5,4,5,36,24,5,15,5,21,24,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549106,(Z)-3-(4-hydroxyphenyl)prop-2-enoic acid,1549106.png,1,6,62,11,5,4,5,6,18,5,40,21,10,11,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11571829,butanoyl bromide,11571829.png,1,48,13,164,45,65,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57339279,"3-(4-hydroxycyclohexa-1,5-dien-1-yl)-2-oxopropanoate",57339279.png,1,4,5,6,18,5,40,8,37,74,5,27,33,34,5,60,23,5,27,5,10,11,5,15,5,72,12,13,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,(2-chlorophenyl)-cyclopentylmethanone,71.png,1,6,15,5,7,21,10,11,5,8,9,10,36,13,186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57078473,"3-cyclohexa-1,5-dien-1-ylprop-2-enoic acid",57078473.png,1,4,5,8,37,74,5,27,33,34,5,60,23,5,27,5,10,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68923598,(4-hydroxyphenyl)methyl nitrate,68923598.png,1,6,18,5,40,21,10,11,36,10,45,394,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151954461,7-(4-hydroxyphenyl)-3-oxoheptanoate,151954461.png,1,55,5,6,18,5,40,21,10,11,5,4,5,72,73,13,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36690397,6-(4-hydroxyphenyl)hexanoate,36690397.png,1,39,5,6,18,5,40,21,10,11,37,13,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133921,2-[(4-bromophenyl)methoxy]acetic acid,133921.png,1,15,5,17,6,18,5,75,21,10,11,36,24,22,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46737485,3-[2-fluoro-4-(trifluoromethyl)phenyl]propanoic acid,46737485.png,1,4,5,17,15,5,71,5,18,5,6,35,71,36,10,11,21,10,22,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53403420,"3-(2,6-dimethylphenyl)prop-2-enoic acid",53403420.png,1,4,5,6,15,33,39,5,60,36,10,21,10,11,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23434124,"3-(2,5-dichlorothiophen-3-yl)propanoic acid",23434124.png,1,4,5,6,15,33,34,5,60,7,83,21,5,4,5,10,11,12,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12550105,(E)-3-chlorohex-3-ene,12550105.png,1,6,53,11,5,4,5,7,37,5,4,5,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59910019,(3S)-4-(4-hydroxyphenyl)-3-methylbutanoic acid,59910019.png,1,6,4,96,5,18,5,6,18,5,40,21,10,11,5,4,5,36,10,48,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140759629,"2-oxo-2-[(5-oxo-4-oxatricyclo[4.2.1.03,7]nonan-2-yl)oxy]acetate",140759629.png,1,15,5,72,5,15,5,17,6,34,5,72,5,18,5,333,17,217,151,218,4,33,55,22,142,13,5,15,5,10,11,24,22,31,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53772016,3-(oxan-4-yl)prop-2-enoic acid,53772016.png,1,4,5,6,99,5,18,5,10,11,12,5,15,5,23,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145862975,3-(4-fluorocyclohexyl)butanoic acid,145862975.png,1,4,5,6,18,5,71,8,37,10,11,48,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10965756,methyl 3-(4-hydroxyphenyl)-2-methoxypropanoate,10965756.png,1,36,10,45,4,5,6,18,5,40,21,10,11,5,15,5,36,24,12,13,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93299333,"(1R,2R)-2-(2,6-difluorophenyl)cyclopropane-1-carboxylic acid",93299333.png,1,6,27,97,33,119,11,5,15,5,6,15,33,39,5,60,71,21,10,11,8,12,26,5,27,5,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67882,2-(4-fluorophenoxy)acetic acid,67882.png,1,15,5,6,18,5,71,21,24,11,31,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141327883,2-(methylamino)-1H-isoquinoline-6-carboxylic acid,141327883.png,1,15,5,6,36,10,20,11,5,104,5,56,5,39,5,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19959920,5-(2-hydroxyphenyl)pentanoic acid,19959920.png,1,34,5,6,15,5,40,21,10,11,9,13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13736390,1-(4-hydroxyphenyl)-3-methylbutan-2-one,13736390.png,1,27,5,6,18,5,40,21,10,11,5,4,5,36,10,48,13,5,15,5,186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67847984,"1-bromo-2-ethenyl-1,2-difluorocyclopropane",67847984.png,1,27,5,75,5,15,5,19,23,10,5,27,33,15,5,60,71,8,12,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
